exercise,question,answer,german,english,french,case_english,case_french,gender_english,gender_french,person
44,"Wir unterstützen den Sportler, _____ talentierten Nachwuchsspieler, bei seinem Training.",einen,"Wir unterstützen den Sportler, einen talentierten Nachwuchsspieler, bei seinem Training.","We support the athlete, a talented young player, in his training.","Nous soutenons le sportif, un jeune joueur talentueux, dans son entraînement.",Accusative,Accusatif,Masculine,Masculin,ein
44,"Wir haben das Projekt, _____ ehrgeiziges Vorhaben, gestern vorgestellt.",ein,"Wir haben das Projekt, ein ehrgeiziges Vorhaben, gestern vorgestellt.","We presented the project, an ambitious undertaking, yesterday.","Nous avons présenté le projet, une initiative ambitieuse, hier.",Accusative,Accusatif,Neuter,Neutre,ein
44,"Sie überprüfte das Ergebnis, _____ unerwartete Signal, noch einmal sehr genau.",dieses,"Sie überprüfte das Ergebnis, dieses unerwartete Signal, noch einmal sehr genau.","She checked the result, this unexpected signal, once again very carefully.","Elle a vérifié le résultat, ce signal inattendu, encore une fois avec beaucoup d’attention.",Accusative,Accusatif,Neuter,Neutre,diese
44,"Ich kenne die Autorin, _____ erfolgreichste Schriftstellerin, schon seit Jahren.",unsere,"Ich kenne die Autorin, unsere erfolgreichste Schriftstellerin, schon seit Jahren.","I’ve known the author, our most successful writer, for years.","Je connais l’auteure, notre écrivaine la plus renommée, depuis des années.",Accusative,Accusatif,Feminine,Féminin,unser
44,"Die Gäste besuchten die Rednerin, _____ charismatische Aktivistin, nach der Diskussion.",eine,"Die Gäste besuchten die Rednerin, eine charismatische Aktivistin, nach der Diskussion.","The guests visited the speaker, a charismatic activist, after the discussion.","Les invités ont rendu visite à l’oratrice, une activiste charismatique, après la discussion.",Accusative,Accusatif,Feminine,Féminin,ein
44,"Wir unterstützen die Kandidatin, _____ überzeugende Politikerin, im Wahlkampf.",jene,"Wir unterstützen die Kandidatin, jene überzeugende Politikerin, im Wahlkampf.","We support the candidate, that persuasive politician, in the election campaign.","Nous soutenons la candidate, cette politicienne convaincante, pendant la campagne électorale.",Accusative,Accusatif,Feminine,Féminin,jene
44,"Wir begrüßen die Teilnehmer, _____ erfahrenen Spezialisten, am Eingang.",die,"Wir begrüßen die Teilnehmer, die erfahrenen Spezialisten, am Eingang.","We welcome the participants, the experienced specialists, at the entrance.","Nous accueillons les participants, les spécialistes expérimentés, à l’entrée.",Accusative,Accusatif,Plural,Pluriel,der/die/das
44,"Sie besuchte unsere Freunde, _____ treuen Begleiter, jedes Wochenende.",diese,"Sie besuchte unsere Freunde, diese treuen Begleiter, jedes Wochenende.","She visited our friends, these loyal companions, every weekend.","Elle rendait visite à nos amis, ces compagnons fidèles, chaque week-end.",Accusative,Accusatif,Plural,Pluriel,diese
44,"Er schrieb dem Kollegen, _____ wichtigsten Ansprechpartner, eine ausführliche E-Mail.",unserem,"Er schrieb dem Kollegen, unserem wichtigsten Ansprechpartner, eine ausführliche E-Mail.","He wrote to the colleague, our most important contact person, a detailed email.","Il a écrit au collègue, notre interlocuteur principal, un e-mail détaillé.",Dative,Datif,Masculine,Masculin,unser
44,"Das Team gratulierte dem Gewinner, _____ jungen Sportler, nach dem Finale.",jenem,"Das Team gratulierte dem Gewinner, jenem jungen Sportler, nach dem Finale.","The team congratulated the winner, that young athlete, after the final.","L’équipe a félicité le vainqueur, ce jeune sportif, après la finale.",Dative,Datif,Masculine,Masculin,jene
44,"Wir danken dem Redner, _____ bekannten Aktivisten, für seinen inspirierenden Beitrag.",einem,"Wir danken dem Redner, einem bekannten Aktivisten, für seinen inspirierenden Beitrag.","We thank the speaker, a well-known activist, for his inspiring contribution.","Nous remercions l’orateur, un activiste connu, pour son intervention inspirante.",Dative,Datif,Masculine,Masculin,ein
44,"Wir haben dem Projekt, _____ langfristigen Vorhaben, zusätzliche Mittel gegeben.",einem,"Wir haben dem Projekt, einem langfristigen Vorhaben, zusätzliche Mittel gegeben.","We gave the project, a long-term undertaking, additional funds.","Nous avons donné au projet, une initiative à long terme, des moyens supplémentaires.",Dative,Datif,Neuter,Neutre,ein
44,"Sie widmete dem Ergebnis, _____ überraschenden Signal, viel Aufmerksamkeit.",diesem,"Sie widmete dem Ergebnis, diesem überraschenden Signal, viel Aufmerksamkeit.","She devoted a lot of attention to the result, this surprising signal.","Elle a accordé beaucoup d’attention au résultat, ce signal surprenant.",Dative,Datif,Neuter,Neutre,diese
44,"Er schrieb der Autorin, _____ erfolgreichsten Schriftstellerin, einen Dankesbrief.",unserer,"Er schrieb der Autorin, unserer erfolgreichsten Schriftstellerin, einen Dankesbrief.","He wrote a thank-you letter to the author, our most successful writer.","Il a écrit une lettre de remerciement à l’auteure, notre écrivaine la plus renommée.",Dative,Datif,Feminine,Féminin,unser
44,"Wir gaben der Kandidatin, _____ überzeugenden Politikerin, zusätzliche Redezeit.",jener,"Wir gaben der Kandidatin, jener überzeugenden Politikerin, zusätzliche Redezeit.","We gave additional speaking time to the candidate, that persuasive politician.","Nous avons donné plus de temps de parole à la candidate, cette politicienne convaincante.",Dative,Datif,Feminine,Féminin,jene
44,"Ich schenkte der Organisatorin, _____ zuverlässigen Ansprechpartnerin, ein kleines Geschenk.",meiner,"Ich schenkte der Organisatorin, meiner zuverlässigen Ansprechpartnerin, ein kleines Geschenk.","I gave a small present to the organizer, my reliable contact person.","J’ai offert un petit cadeau à l’organisatrice, ma correspondante fiable.",Dative,Datif,Feminine,Féminin,mein
44,"Wir haben den Teilnehmenden, _____ erfahrenen Fachleuten, alle Unterlagen geschickt.",den,"Wir haben den Teilnehmenden, den erfahrenen Fachleuten, alle Unterlagen geschickt.","We sent all the documents to the participants, the experienced specialists,","Nous avons envoyé tous les documents aux participants, les spécialistes expérimentés,",Dative,Datif,Plural,Pluriel,der/die/das
44,"Das Unternehmen bietet den Mitarbeitenden, _____ wichtigsten Kräften, flexible Arbeitszeiten an.",unseren,"Das Unternehmen bietet den Mitarbeitenden, unseren wichtigsten Kräften, flexible Arbeitszeiten an.","The company offers flexible working hours to the employees, our most important workforce,","L’entreprise propose des horaires flexibles aux employés, nos forces les plus essentielles,",Dative,Datif,Plural,Pluriel,unser
44,"Die Einschätzung des Professors, _____ wichtigsten Ansprechpartners, beeinflusste das ganze Projekt.",unseres,"Die Einschätzung des Professors, unseres wichtigsten Ansprechpartners, beeinflusste das ganze Projekt.","The assessment of the professor, our most important contact person, influenced the whole project.","L’évaluation du professeur, notre interlocuteur principal, a influencé tout le projet.",Genitive,Génitif,Masculine,Masculin,unser
44,"Die Warnung des Politikers, _____ bekannten Redners, wurde ernst genommen.",jenes,"Die Warnung des Politikers, jenes bekannten Redners, wurde ernst genommen.","The warning of the politician, that well-known speaker, was taken seriously.","L’avertissement du politicien, cet orateur connu, a été pris au sérieux.",Genitive,Génitif,Masculine,Masculin,jene
44,"Die Unterstützung des Autors, _____ langjährigen Mitarbeiters, half dem Team enorm.",eines,"Die Unterstützung des Autors, eines langjährigen Mitarbeiters, half dem Team enorm.","The support of the author, a long-time colleague, helped the team enormously.","Le soutien de l’auteur, un collaborateur de longue date, a énormément aidé l’équipe.",Genitive,Génitif,Masculine,Masculin,ein
44,"Die Umsetzung des Projekts, _____ ehrgeizigen Vorhabens, gestaltet sich schwieriger als erwartet.",eines,"Die Umsetzung des Projekts, eines ehrgeizigen Vorhabens, gestaltet sich schwieriger als erwartet.","The implementation of the project, an ambitious undertaking, is proving more difficult than expected.","La mise en œuvre du projet, une initiative ambitieuse, s’avère plus difficile que prévu.",Genitive,Génitif,Neuter,Neutre,ein
44,"Die Veröffentlichung des Ergebnisses, _____ unerwarteten Signals, löste eine breite Diskussion aus.",dieses,"Die Veröffentlichung des Ergebnisses, dieses unerwarteten Signals, löste eine breite Diskussion aus.","The publication of the result, this unexpected signal, triggered a wide discussion.","La publication du résultat, ce signal inattendu, a déclenché un large débat.",Genitive,Génitif,Neuter,Neutre,diese
44,"Die Unterstützung der Autorin, _____ erfolgreichsten Schriftstellerin, war entscheidend.",unserer,"Die Unterstützung der Autorin, unserer erfolgreichsten Schriftstellerin, war entscheidend.","The support of the author, our most successful writer, was crucial.","Le soutien de l’auteure, notre écrivaine la plus renommée, a été déterminant.",Genitive,Génitif,Feminine,Féminin,unser
44,"Die Analyse der Kandidatin, _____ überzeugenden Politikerin, überzeugte sogar die Kritiker.",jener,"Die Analyse der Kandidatin, jener überzeugenden Politikerin, überzeugte sogar die Kritiker.","The analysis of the candidate, that persuasive politician, convinced even the critics.","L’analyse de la candidate, cette politicienne convaincante, a convaincu même les critiques.",Genitive,Génitif,Feminine,Féminin,jene
44,"Die Arbeit der Organisatorin, _____ zuverlässigsten Ansprechpartnerin, war außergewöhnlich.",meiner,"Die Arbeit der Organisatorin, meiner zuverlässigsten Ansprechpartnerin, war außergewöhnlich.","The work of the organizer, my most reliable contact person, was exceptional.","Le travail de l’organisatrice, ma correspondante la plus fiable, a été exceptionnel.",Genitive,Génitif,Feminine,Féminin,mein
44,"Die Anliegen der Mitarbeitenden, _____ engagierten Fachkräfte, wurden ernst genommen.",der,"Die Anliegen der Mitarbeitenden, der engagierten Fachkräfte, wurden ernst genommen.","The concerns of the employees, the dedicated professionals, were taken seriously.","Les préoccupations des employés, les professionnels engagés, ont été prises au sérieux.",Genitive,Génitif,Plural,Pluriel,der/die/das
44,"Die Unterstützung der Gäste, _____ langjährigen Förderer, war entscheidend.",dieser,"Die Unterstützung der Gäste, dieser langjährigen Förderer, war entscheidend.","The support of the guests, these long-time supporters, was crucial.","Le soutien des invités, ces soutiens de longue date, a été déterminant.",Genitive,Génitif,Plural,Pluriel,diese
45,,irgendein,irgendein,"some, any","certains, n'importe lequel",Nominative,Nominatif,Masculine,Masculin,
45,,irgendein,irgendein,"some, any","certains, n'importe lequel",Nominative,Nominatif,Neuter,Neutre,
45,,irgendeine,irgendein,"some, any","certains, n'importe lequel",Nominative,Nominatif,Feminine,Féminin,
45,,irgendwelche,irgendein,"some, any","certains, n'importe lequel",Nominative,Nominatif,Plural,Pluriel,
45,,irgendeinen,irgendein,"some, any","certains, n'importe lequel",Accusative,Accusatif,Masculine,Masculin,
45,,irgendein,irgendein,"some, any","certains, n'importe lequel",Accusative,Accusatif,Neuter,Neutre,
45,,irgendeine,irgendein,"some, any","certains, n'importe lequel",Accusative,Accusatif,Feminine,Féminin,
45,,irgendwelche,irgendein,"some, any","certains, n'importe lequel",Accusative,Accusatif,Plural,Pluriel,
45,,irgendeinem,irgendein,"some, any","certains, n'importe lequel",Dative,Datif,Masculine,Masculin,
45,,irgendeinem,irgendein,"some, any","certains, n'importe lequel",Dative,Datif,Neuter,Neutre,
45,,irgendeiner,irgendein,"some, any","certains, n'importe lequel",Dative,Datif,Feminine,Féminin,
45,,irgendwelchen,irgendein,"some, any","certains, n'importe lequel",Dative,Datif,Plural,Pluriel,
45,,irgendeines,irgendein,"some, any","certains, n'importe lequel",Genitive,Génitif,Masculine,Masculin,
45,,irgendeines,irgendein,"some, any","certains, n'importe lequel",Genitive,Génitif,Neuter,Neutre,
45,,irgendeiner,irgendein,"some, any","certains, n'importe lequel",Genitive,Génitif,Feminine,Féminin,
45,,irgendwelcher,irgendein,"some, any","certains, n'importe lequel",Genitive,Génitif,Plural,Pluriel,
46,_____ Besucher hat seine Jacke hier liegen lassen.,Irgendein,Irgendein Besucher hat seine Jacke hier liegen lassen.,Some visitor left their jacket here.,Un visiteur a laissé sa veste ici.,Nominative,Nominatif,Masculine,Masculin,
